yyyymmdd,mean,top10_mean,max,std
20030506,0.62018347,19.803997,34.614998,2.4272566
20030507,0.25511906,9.2839985,16.724998,1.1444415
20030508,0.2702133,13.0435,25.41,1.5414798
20030509,0.24224205,6.8704996,14.2,0.9389636
20030510,1.974856,17.5845,22.284998,3.4056861
20030511,1.424484,22.786999,33.04,3.4257858
20030512,0.1441121,4.474,7.9900002,0.5837595
20030513,0.29781747,7.1595,15.569999,1.0173333
20030514,0.3638492,18.0885,42.589996,2.1814554
20030515,3.1695435,51.733,88.11,7.708496
20030516,1.7989533,34.463497,58.66,4.542433
20030517,5.2593203,71.219,94.32,10.720587
20030518,6.1997166,106.90149,140.81,15.678035
20030519,7.3311653,96.2145,131.74,15.794636
20030520,1.5079166,18.105,31.19,2.7453191
20030521,5.5785913,73.09149,83.58499,10.52114
20030522,13.278888,177.00249,218.495,23.950315
20030523,21.12967,146.3885,238.55501,23.427147
20030524,12.635423,85.55501,101.38,15.438213
20030525,20.0594,105.736,158.27498,18.099096
20030526,97.69082,592.5015,678.5301,100.3746
20030527,114.85148,458.6245,532.80005,106.71282
20030528,40.551167,164.94252,224.94002,33.77398
20030529,14.945579,104.68899,132.94498,17.118544
20030530,23.328798,135.82349,191.47498,20.852566
20030531,26.177948,214.66199,237.76,35.353855
20030601,41.584988,324.00348,388.01996,53.07823
20030602,23.717505,104.4975,159.11499,17.09199
20030603,6.791602,68.98999,98.90999,10.248644
20030604,8.192059,53.322998,76.91499,11.232403
20030605,9.767941,135.70749,283.07996,19.919567
20030606,2.0485666,28.053501,51.554996,3.9110844
20030607,4.524241,45.2915,54.32,6.366498
20030608,7.828536,38.1465,52.78,7.33587
20030609,0.37031743,7.6229997,11.61,0.97652674
20030610,0.24867557,5.143,8.005,0.7032459
20030611,0.060560517,3.0375,5.9649997,0.36921012
20030612,0.1875992,5.9849997,13.705,0.7623123
20030613,0.2320982,6.1219997,13.090001,0.8079445
20030614,1.7688096,21.921497,26.554998,3.6602087
20030615,9.0078125,59.4705,71.68999,11.177409
20030616,54.67611,222.86948,347.72,43.15091
20030617,52.7908,172.47452,194.78499,28.894875
20030618,30.285664,115.11649,219.25003,21.176373
20030619,11.914568,101.9555,141.98997,16.809069
20030620,4.3948812,140.282,229.48499,16.130678
20030621,5.8273654,101.627,244.17998,13.960776
20030622,1.1638643,8.403999,9.595,1.7187881
20030623,4.7323413,40.577,46.46,6.696449
20030624,3.1190727,32.281498,44.869995,5.664144
20030625,12.990086,122.822495,239.365,20.968025
20030626,7.0097814,85.0215,156.08998,13.165982
20030627,13.6365185,149.90901,232.29498,22.341314
20030628,0.97389376,13.368999,22.455,1.8486708
20030629,2.1421282,33.7065,65.450005,4.5343323
20030630,2.9240327,45.766,88.149994,6.510857
20030701,2.1448264,25.614498,67.18,4.2147083
20030702,3.2544444,32.664997,45.18,5.5055437
20030703,6.326746,64.901,86.255005,10.33587
20030704,6.2690516,72.116,105.375,10.833872
20030705,3.4166071,60.419502,117.30501,8.090035
20030706,1.3516915,22.2315,41.395,3.0371823
20030707,6.1835313,46.409496,74.9,7.735663
20030708,6.096811,45.9035,52.609993,7.547576
20030709,20.289183,131.796,176.755,21.128202
20030710,3.4402778,58.45,78.795006,7.405135
20030711,2.46247,48.8935,125.68499,6.753699
20030712,3.9315474,34.4495,62.765,5.8708324
20030713,1.6156547,22.088497,31.585,3.2333448
20030714,1.382376,31.713501,46.739998,4.0311728
20030715,1.9809723,41.4845,106.345,5.3369675
20030716,1.8261609,12.3645,14.190001,2.5523174
20030717,2.8346875,21.551,24.595,4.696051
