yyyymmdd,mean,top10_mean,max,std
20030718,0.41416535,5.256,6.1749997,0.9306425
20030719,2.922457,11.309999,17.625,2.5153785
20030720,3.415616,18.396,22.97,3.18047
20030721,27.38242,111.85,141.93999,21.684973
20030722,33.116364,143.6175,172.83,27.67827
20030723,5.8037596,37.958504,57.920006,6.8141694
20030724,7.180358,24.426502,27.109999,5.235667
20030725,21.472254,86.99149,104.45499,16.798946
20030726,15.861925,80.56899,96.08999,13.260839
20030727,11.040155,36.93,50.045,8.631435
20030728,16.09776,107.14551,205.31502,19.916899
20030729,18.442644,54.1615,58.565,11.244703
20030730,5.677558,26.532497,29.495,5.6373096
20030731,14.340614,76.322,92.109985,18.01726
20030801,4.483502,20.888998,35.559998,4.1079006
20030802,0.89735574,13.691,33.989998,2.2629745
20030803,0.27265212,2.8445,4.0150003,0.56786543
20030804,0.8121061,8.936999,11.334999,1.5911726
20030805,13.394836,61.292,76.454994,15.097118
20030806,4.6928864,25.578,27.569998,5.1112995
20030807,2.7378705,14.944499,16.664999,3.213638
20030808,4.8487754,21.6465,30.189999,4.356035
20030809,8.564166,74.54799,170.22498,13.261328
20030810,13.831256,72.249,81.135,17.39025
20030811,27.701523,93.5185,110.265,19.826656
20030812,9.262052,48.037994,66.329994,8.250907
20030813,19.291819,118.60551,134.49002,26.442577
20030814,13.702753,74.850494,102.15999,14.825998
20030815,4.1168485,38.742,44.66,8.524088
20030816,0.95378315,17.931498,24.799995,2.7948234
20030817,0.8235569,17.852001,31.505,2.6010637
20030818,1.5142589,20.147999,25.945,3.1486049
20030819,4.43649,54.6345,65.81,10.850601
20030820,3.5718174,43.0505,59.675007,7.4777136
20030821,4.1964273,41.345497,47.584995,8.248554
20030822,6.3732605,44.441,55.124996,8.226106
20030823,2.6549609,26.459997,41.690002,5.0283937
20030824,33.34263,91.316505,159.58,18.037146
20030825,8.4388075,23.66,43.47499,4.7121196
20030826,11.3357725,40.522,51.120003,8.675754
20030827,1.8821996,13.3155,20.310001,2.4975371
20030828,0.16112325,2.3739998,4.37,0.416577
20030829,0.26804212,4.5959997,9.05,0.76983076
20030830,1.1835879,11.573,16.245,2.006928
20030831,10.674898,56.129498,67.2,11.348359
20030901,4.3222623,22.579,24.59,5.3442917
20030902,15.997331,55.55,63.289997,13.353085
20030903,16.75311,54.079998,56.979992,13.27852
20030904,8.029525,47.633003,55.06499,9.0356865
20030905,1.7919266,9.677,13.974999,2.0815787
20030906,6.6494775,29.951,36.205,6.5130963
20030907,5.8833227,21.1755,24.234997,4.914973
20030908,11.068588,44.169994,47.91,11.431445
20030909,14.272278,47.184498,59.504997,9.941142
